site_id,tipo,pareado_com,ano,fase,sensor,raio_km,area_buffer_ha,pixels_validos,area_ha_vegetacao_densa,prop_vegetacao_densa,area_ha_vegetacao_rala,prop_vegetacao_rala,area_ha_solo_exposto_obras,prop_solo_exposto_obras,area_ha_construida_urbana,prop_construida_urbana,area_ha_agua,prop_agua
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2017,pre,landsat,5.0,7853.98,87313,680.58,0.086608,3623.67,0.461134,50.67,0.006448,3088.71,0.393057,414.54,0.052753
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2018,pre,landsat,5.0,7853.98,87313,845.1,0.107544,3591.9,0.457091,58.59,0.007456,3104.28,0.395039,258.3,0.03287
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2019,durante,landsat,5.0,7853.98,87313,962.01,0.122422,3415.59,0.434655,47.34,0.006024,3044.7,0.387457,388.53,0.049443
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2020,pos,landsat,5.0,7853.98,87313,701.1,0.089219,3631.95,0.462188,52.38,0.006666,3079.62,0.3919,393.12,0.050027
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2021,pos,landsat,5.0,7853.98,87313,387.72,0.04934,3533.58,0.44967,62.37,0.007937,3493.08,0.444516,381.42,0.048538
ctrl-ascenty-paulinia-p02,controle,ascenty-paulinia,2022,pos,landsat,5.0,7853.98,87313,537.12,0.068352,3656.43,0.465303,53.46,0.006803,3210.21,0.408519,400.95,0.051023
ascenty-paulinia,tratamento,ascenty-paulinia,2016,pre,landsat,0.5,78.54,877,0.63,0.007982,24.3,0.307868,1.35,0.017104,52.38,0.663626,0.27,0.003421
ascenty-paulinia,tratamento,ascenty-paulinia,2017,pre,landsat,0.5,78.54,877,0.9,0.011403,25.47,0.322691,1.8,0.022805,50.76,0.643101,0.0,0.0
ascenty-paulinia,tratamento,ascenty-paulinia,2018,pre,landsat,0.5,78.54,877,1.44,0.018244,28.08,0.355758,2.07,0.026226,47.34,0.599772,0.0,0.0
ascenty-paulinia,tratamento,ascenty-paulinia,2019,durante,landsat,0.5,78.54,877,2.43,0.030787,19.44,0.246294,1.44,0.018244,55.53,0.703535,0.09,0.00114
ascenty-paulinia,tratamento,ascenty-paulinia,2020,pos,landsat,0.5,78.54,877,1.98,0.025086,17.28,0.218928,1.71,0.021665,57.96,0.734322,0.0,0.0
ascenty-paulinia,tratamento,ascenty-paulinia,2021,pos,landsat,0.5,78.54,877,1.17,0.014823,17.91,0.22691,1.35,0.017104,58.5,0.741163,0.0,0.0
ascenty-paulinia,tratamento,ascenty-paulinia,2022,pos,landsat,0.5,78.54,877,1.98,0.025086,18.18,0.230331,1.17,0.014823,57.51,0.72862,0.09,0.00114
ascenty-paulinia,tratamento,ascenty-paulinia,2016,pre,landsat,1.0,314.16,3487,4.68,0.014913,106.11,0.338113,9.45,0.030112,192.24,0.612561,1.35,0.004302
ascenty-paulinia,tratamento,ascenty-paulinia,2017,pre,landsat,1.0,314.16,3487,4.32,0.013765,104.94,0.334385,10.98,0.034987,192.33,0.612848,1.26,0.004015
ascenty-paulinia,tratamento,ascenty-paulinia,2018,pre,landsat,1.0,314.16,3487,5.58,0.01778,96.93,0.308861,11.7,0.037281,198.63,0.632922,0.99,0.003155
ascenty-paulinia,tratamento,ascenty-paulinia,2019,durante,landsat,1.0,314.16,3487,9.18,0.029252,98.91,0.315171,10.35,0.03298,194.04,0.618297,1.35,0.004302
ascenty-paulinia,tratamento,ascenty-paulinia,2020,pos,landsat,1.0,314.16,3487,7.2,0.022942,92.43,0.294523,8.55,0.027244,204.57,0.65185,1.08,0.003441
ascenty-paulinia,tratamento,ascenty-paulinia,2021,pos,landsat,1.0,314.16,3487,4.59,0.014626,73.26,0.233438,8.01,0.025523,226.8,0.722684,1.17,0.003728
ascenty-paulinia,tratamento,ascenty-paulinia,2022,pos,landsat,1.0,314.16,3487,8.01,0.025523,80.91,0.257815,6.57,0.020935,217.26,0.692286,1.08,0.003441
ascenty-paulinia,tratamento,ascenty-paulinia,2016,pre,landsat,1.5,706.86,7858,14.04,0.019852,271.98,0.384576,19.35,0.027361,391.41,0.553449,10.44,0.014762
ascenty-paulinia,tratamento,ascenty-paulinia,2017,pre,landsat,1.5,706.86,7858,15.75,0.02227,272.88,0.385849,24.39,0.034487,384.66,0.543904,9.54,0.013489
ascenty-paulinia,tratamento,ascenty-paulinia,2018,pre,landsat,1.5,706.86,7858,19.26,0.027233,268.11,0.379104,26.28,0.03716,383.76,0.542632,9.81,0.013871
ascenty-paulinia,tratamento,ascenty-paulinia,2019,durante,landsat,1.5,706.86,7858,38.25,0.054085,275.04,0.388903,21.24,0.030033,362.97,0.513235,9.72,0.013744
ascenty-paulinia,tratamento,ascenty-paulinia,2020,pos,landsat,1.5,706.86,7858,24.93,0.035251,258.66,0.365742,18.9,0.026724,394.38,0.557648,10.35,0.014635
ascenty-paulinia,tratamento,ascenty-paulinia,2021,pos,landsat,1.5,706.86,7858,13.5,0.019089,242.28,0.342581,21.24,0.030033,421.74,0.596335,8.46,0.011962
ascenty-paulinia,tratamento,ascenty-paulinia,2022,pos,landsat,1.5,706.86,7858,21.69,0.030669,258.84,0.365996,15.21,0.021507,403.29,0.570247,8.19,0.011581
ascenty-paulinia,tratamento,ascenty-paulinia,2016,pre,landsat,2.0,1256.64,13973,37.44,0.029772,566.46,0.45044,21.6,0.017176,619.11,0.492307,12.96,0.010306
ascenty-paulinia,tratamento,ascenty-paulinia,2017,pre,landsat,2.0,1256.64,13973,41.49,0.032992,591.48,0.470336,27.81,0.022114,585.09,0.465254,11.7,0.009304
ascenty-paulinia,tratamento,ascenty-paulinia,2018,pre,landsat,2.0,1256.64,13973,56.7,0.045087,572.58,0.455307,31.41,0.024977,584.64,0.464897,12.24,0.009733
ascenty-paulinia,tratamento,ascenty-paulinia,2019,durante,landsat,2.0,1256.64,13973,117.63,0.093538,595.26,0.473341,24.12,0.01918,508.32,0.404208,12.24,0.009733
ascenty-paulinia,tratamento,ascenty-paulinia,2020,pos,landsat,2.0,1256.64,13973,71.64,0.056967,572.04,0.454877,23.85,0.018965,578.34,0.459887,11.7,0.009304
ascenty-paulinia,tratamento,ascenty-paulinia,2021,pos,landsat,2.0,1256.64,13973,29.34,0.023331,556.2,0.442282,25.11,0.019967,637.11,0.50662,9.81,0.007801
ascenty-paulinia,tratamento,ascenty-paulinia,2022,pos,landsat,2.0,1256.64,13973,51.12,0.04065,590.13,0.469262,20.07,0.015959,586.17,0.466113,10.08,0.008015
ascenty-paulinia,tratamento,ascenty-paulinia,2016,pre,landsat,3.0,2827.43,31438,153.72,0.054329,1382.85,0.48874,31.77,0.011228,1226.43,0.433456,34.65,0.012246
ascenty-paulinia,tratamento,ascenty-paulinia,2017,pre,landsat,3.0,2827.43,31438,158.4,0.055983,1506.15,0.532318,42.03,0.014855,1089.18,0.384948,33.66,0.011896
ascenty-paulinia,tratamento,ascenty-paulinia,2018,pre,landsat,3.0,2827.43,31438,177.3,0.062663,1433.7,0.506712,41.04,0.014505,1145.43,0.404829,31.95,0.011292
ascenty-paulinia,tratamento,ascenty-paulinia,2019,durante,landsat,3.0,2827.43,31438,337.68,0.119346,1476.63,0.521884,30.06,0.010624,952.2,0.336535,32.85,0.01161
ascenty-paulinia,tratamento,ascenty-paulinia,2020,pos,landsat,3.0,2827.43,31438,206.37,0.072937,1446.84,0.511356,33.12,0.011706,1111.32,0.392773,31.77,0.011228
ascenty-paulinia,tratamento,ascenty-paulinia,2021,pos,landsat,3.0,2827.43,31438,122.4,0.04326,1416.06,0.500477,41.22,0.014568,1220.4,0.431325,29.34,0.01037
ascenty-paulinia,tratamento,ascenty-paulinia,2022,pos,landsat,3.0,2827.43,31438,161.55,0.057097,1511.46,0.534194,40.32,0.01425,1087.29,0.38428,28.8,0.010179
ascenty-paulinia,tratamento,ascenty-paulinia,2016,pre,landsat,5.0,7853.98,87304,515.97,0.065667,3989.34,0.50772,76.05,0.009679,3210.12,0.408549,65.88,0.008384
ascenty-paulinia,tratamento,ascenty-paulinia,2017,pre,landsat,5.0,7853.98,87304,549.36,0.069917,4114.44,0.523642,80.1,0.010194,3052.62,0.388505,60.84,0.007743
ascenty-paulinia,tratamento,ascenty-paulinia,2018,pre,landsat,5.0,7853.98,87304,608.76,0.077476,3895.83,0.495819,77.67,0.009885,3220.47,0.409867,54.63,0.006953
ascenty-paulinia,tratamento,ascenty-paulinia,2019,durante,landsat,5.0,7853.98,87304,915.57,0.116524,4064.94,0.517342,52.83,0.006724,2767.77,0.352252,56.25,0.007159
ascenty-paulinia,tratamento,ascenty-paulinia,2020,pos,landsat,5.0,7853.98,87304,666.9,0.084876,4041.63,0.514375,59.4,0.00756,3035.16,0.386282,54.27,0.006907
ascenty-paulinia,tratamento,ascenty-paulinia,2021,pos,landsat,5.0,7853.98,87304,446.94,0.056882,3921.21,0.499049,97.65,0.012428,3344.49,0.425651,47.07,0.005991
ascenty-paulinia,tratamento,ascenty-paulinia,2022,pos,landsat,5.0,7853.98,87304,533.52,0.067901,4031.46,0.513081,93.51,0.011901,3153.42,0.401333,45.45,0.005784
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2014,pre,landsat,0.5,78.54,874,2.43,0.030892,21.87,0.278032,3.06,0.038902,50.76,0.645309,0.54,0.006865
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2015,pre,landsat,0.5,78.54,874,3.69,0.046911,26.91,0.342105,0.72,0.009153,46.89,0.59611,0.45,0.005721
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2016,pre,landsat,0.5,78.54,874,5.13,0.065217,24.3,0.308924,0.18,0.002288,48.69,0.618993,0.36,0.004577
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2017,durante,landsat,0.5,78.54,874,4.5,0.057208,19.26,0.244851,0.54,0.006865,54.18,0.688787,0.18,0.002288
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2018,durante,landsat,0.5,78.54,874,5.58,0.070938,18.09,0.229977,1.17,0.014874,53.64,0.681922,0.18,0.002288
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2019,durante,landsat,0.5,78.54,874,8.1,0.102975,17.01,0.216247,0.36,0.004577,53.1,0.675057,0.09,0.001144
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2020,pos,landsat,0.5,78.54,874,5.94,0.075515,17.37,0.220824,0.54,0.006865,54.81,0.696796,0.0,0.0
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2014,pre,landsat,1.0,314.16,3485,10.62,0.033859,160.74,0.512482,7.2,0.022956,133.65,0.426112,1.44,0.004591
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2015,pre,landsat,1.0,314.16,3485,21.33,0.068006,154.62,0.49297,5.22,0.016643,130.86,0.417217,1.62,0.005165
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2016,pre,landsat,1.0,314.16,3485,20.25,0.064562,149.94,0.478049,2.25,0.007174,139.77,0.445624,1.44,0.004591
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2017,durante,landsat,1.0,314.16,3485,14.4,0.045911,151.02,0.481492,2.16,0.006887,144.72,0.461406,1.35,0.004304
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2018,durante,landsat,1.0,314.16,3485,18.45,0.058824,147.78,0.471162,3.24,0.01033,142.47,0.454232,1.71,0.005452
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2019,durante,landsat,1.0,314.16,3485,41.76,0.133142,130.59,0.416356,0.72,0.002296,139.14,0.443615,1.44,0.004591
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2020,pos,landsat,1.0,314.16,3485,23.04,0.073458,139.59,0.44505,1.53,0.004878,148.68,0.474032,0.81,0.002582
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2014,pre,landsat,1.5,706.86,7863,48.69,0.068803,375.84,0.531095,9.63,0.013608,269.55,0.380898,3.96,0.005596
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2015,pre,landsat,1.5,706.86,7863,83.88,0.11853,349.47,0.493832,7.11,0.010047,262.62,0.371105,4.59,0.006486
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2016,pre,landsat,1.5,706.86,7863,73.08,0.103268,345.33,0.487982,3.6,0.005087,281.34,0.397558,4.32,0.006105
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2017,durante,landsat,1.5,706.86,7863,60.84,0.085972,348.66,0.492687,3.33,0.004706,290.61,0.410658,4.23,0.005977
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2018,durante,landsat,1.5,706.86,7863,65.7,0.09284,344.34,0.486583,5.58,0.007885,287.1,0.405698,4.95,0.006995
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2019,durante,landsat,1.5,706.86,7863,115.11,0.162661,307.98,0.435203,1.17,0.001653,279.63,0.395142,3.78,0.005341
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2020,pos,landsat,1.5,706.86,7863,73.53,0.103904,322.11,0.45517,8.73,0.012336,299.88,0.423757,3.42,0.004833
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2014,pre,landsat,2.0,1256.64,13980,85.32,0.067811,697.86,0.554649,14.85,0.011803,439.29,0.349142,20.88,0.016595
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2015,pre,landsat,2.0,1256.64,13980,148.5,0.118026,656.01,0.521388,9.45,0.007511,421.2,0.334764,23.04,0.018312
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2016,pre,landsat,2.0,1256.64,13980,121.68,0.09671,660.6,0.525036,5.13,0.004077,447.3,0.355508,23.49,0.01867
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2017,durante,landsat,2.0,1256.64,13980,110.25,0.087625,648.09,0.515093,8.28,0.006581,468.18,0.372103,23.4,0.018598
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2018,durante,landsat,2.0,1256.64,13980,107.82,0.085694,644.22,0.512017,13.86,0.011016,468.09,0.372031,24.21,0.019242
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2019,durante,landsat,2.0,1256.64,13980,195.93,0.155722,576.45,0.458155,2.7,0.002146,460.08,0.365665,23.04,0.018312
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2020,pos,landsat,2.0,1256.64,13980,119.61,0.095064,601.74,0.478255,14.4,0.011445,496.71,0.394778,25.74,0.020458
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2014,pre,landsat,3.0,2827.43,31442,214.11,0.075663,1606.86,0.567839,29.52,0.010432,946.98,0.334648,32.31,0.011418
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2015,pre,landsat,3.0,2827.43,31442,367.29,0.129795,1501.11,0.530469,15.75,0.005566,910.89,0.321894,34.74,0.012277
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2016,pre,landsat,3.0,2827.43,31442,291.6,0.103047,1542.69,0.545163,9.54,0.003371,950.13,0.335761,35.82,0.012658
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2017,durante,landsat,3.0,2827.43,31442,272.43,0.096273,1480.05,0.523027,27.0,0.009541,1015.47,0.358851,34.83,0.012308
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2018,durante,landsat,3.0,2827.43,31442,247.14,0.087335,1544.76,0.545894,20.88,0.007379,981.54,0.346861,35.46,0.012531
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2019,durante,landsat,3.0,2827.43,31442,469.53,0.165925,1374.12,0.485593,6.12,0.002163,945.9,0.334266,34.11,0.012054
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2020,pos,landsat,3.0,2827.43,31442,293.31,0.103651,1465.92,0.518033,21.96,0.00776,1011.87,0.357579,36.72,0.012976
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2014,pre,landsat,5.0,7853.98,87320,632.07,0.080428,4757.94,0.605428,61.38,0.00781,2336.4,0.297297,71.01,0.009036
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2015,pre,landsat,5.0,7853.98,87320,1028.52,0.130875,4512.87,0.574244,38.07,0.004844,2189.7,0.27863,89.64,0.011406
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2016,pre,landsat,5.0,7853.98,87320,767.25,0.097629,4617.18,0.587517,28.98,0.003688,2339.37,0.297675,106.02,0.013491
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2017,durante,landsat,5.0,7853.98,87320,732.33,0.093186,4409.37,0.561074,103.23,0.013136,2507.31,0.319045,106.56,0.013559
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2018,durante,landsat,5.0,7853.98,87320,679.05,0.086406,4595.49,0.584757,53.1,0.006757,2424.87,0.308555,106.29,0.013525
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2019,durante,landsat,5.0,7853.98,87320,1248.21,0.15883,4189.41,0.533085,19.53,0.002485,2290.95,0.291514,110.7,0.014086
ctrl-ascenty-sumare-p01,controle,ascenty-sumare,2020,pos,landsat,5.0,7853.98,87320,818.55,0.104157,4466.88,0.568392,44.28,0.005634,2422.53,0.308257,106.56,0.013559
ascenty-sumare,tratamento,ascenty-sumare,2014,pre,landsat,0.5,78.54,871,0.72,0.009185,5.4,0.068886,3.6,0.045924,68.58,0.874856,0.09,0.001148
ascenty-sumare,tratamento,ascenty-sumare,2015,pre,landsat,0.5,78.54,871,2.52,0.032147,4.77,0.06085,1.53,0.019518,69.57,0.887486,0.0,0.0
ascenty-sumare,tratamento,ascenty-sumare,2016,pre,landsat,0.5,78.54,871,2.34,0.029851,3.87,0.049369,0.81,0.010333,71.37,0.910448,0.0,0.0
ascenty-sumare,tratamento,ascenty-sumare,2017,durante,landsat,0.5,78.54,871,2.25,0.028703,3.69,0.047072,0.54,0.006889,71.91,0.917336,0.0,0.0
ascenty-sumare,tratamento,ascenty-sumare,2018,durante,landsat,0.5,78.54,871,1.98,0.025258,4.86,0.061998,0.63,0.008037,70.92,0.904707,0.0,0.0
ascenty-sumare,tratamento,ascenty-sumare,2019,durante,landsat,0.5,78.54,871,2.7,0.034443,3.42,0.043628,0.18,0.002296,72.09,0.919633,0.0,0.0
ascenty-sumare,tratamento,ascenty-sumare,2020,pos,landsat,0.5,78.54,871,1.17,0.014925,5.22,0.06659,0.27,0.003444,71.55,0.912744,0.18,0.002296
ascenty-sumare,tratamento,ascenty-sumare,2014,pre,landsat,1.0,314.16,3491,10.53,0.033515,80.64,0.25666,10.35,0.032942,212.4,0.676024,0.27,0.000859
ascenty-sumare,tratamento,ascenty-sumare,2015,pre,landsat,1.0,314.16,3491,18.36,0.058436,84.15,0.267832,2.52,0.008021,209.16,0.665712,0.0,0.0
ascenty-sumare,tratamento,ascenty-sumare,2016,pre,landsat,1.0,314.16,3491,15.3,0.048697,87.12,0.277284,2.07,0.006588,209.52,0.666858,0.18,0.000573
ascenty-sumare,tratamento,ascenty-sumare,2017,durante,landsat,1.0,314.16,3491,15.3,0.048697,81.18,0.258379,2.7,0.008594,214.92,0.684045,0.09,0.000286
ascenty-sumare,tratamento,ascenty-sumare,2018,durante,landsat,1.0,314.16,3491,15.3,0.048697,81.81,0.260384,1.98,0.006302,215.1,0.684618,0.0,0.0
ascenty-sumare,tratamento,ascenty-sumare,2019,durante,landsat,1.0,314.16,3491,22.5,0.071613,90.45,0.287883,1.35,0.004297,199.89,0.636207,0.0,0.0
ascenty-sumare,tratamento,ascenty-sumare,2020,pos,landsat,1.0,314.16,3491,14.04,0.044686,82.08,0.261243,1.89,0.006015,215.91,0.687196,0.27,0.000859
ascenty-sumare,tratamento,ascenty-sumare,2014,pre,landsat,1.5,706.86,7857,19.8,0.028001,240.39,0.339952,21.24,0.030037,425.43,0.601629,0.27,0.000382
ascenty-sumare,tratamento,ascenty-sumare,2015,pre,landsat,1.5,706.86,7857,33.84,0.047855,244.89,0.346315,10.17,0.014382,418.14,0.59132,0.09,0.000127
ascenty-sumare,tratamento,ascenty-sumare,2016,pre,landsat,1.5,706.86,7857,25.29,0.035764,257.67,0.364388,9.54,0.013491,414.36,0.585974,0.27,0.000382
ascenty-sumare,tratamento,ascenty-sumare,2017,durante,landsat,1.5,706.86,7857,25.29,0.035764,240.03,0.339443,9.72,0.013746,432.0,0.61092,0.09,0.000127
ascenty-sumare,tratamento,ascenty-sumare,2018,durante,landsat,1.5,706.86,7857,24.84,0.035128,242.73,0.343261,9.99,0.014128,429.57,0.607484,0.0,0.0
ascenty-sumare,tratamento,ascenty-sumare,2019,durante,landsat,1.5,706.86,7857,45.54,0.064401,247.41,0.349879,7.02,0.009927,407.16,0.575792,0.0,0.0
ascenty-sumare,tratamento,ascenty-sumare,2020,pos,landsat,1.5,706.86,7857,27.0,0.038183,244.98,0.346443,8.82,0.012473,426.06,0.60252,0.27,0.000382
ascenty-sumare,tratamento,ascenty-sumare,2014,pre,landsat,2.0,1256.64,13967,35.37,0.028138,478.89,0.380969,34.83,0.027708,707.04,0.562469,0.9,0.000716
ascenty-sumare,tratamento,ascenty-sumare,2015,pre,landsat,2.0,1256.64,13967,65.52,0.052123,496.8,0.395217,18.27,0.014534,675.9,0.537696,0.54,0.00043
ascenty-sumare,tratamento,ascenty-sumare,2016,pre,landsat,2.0,1256.64,13967,50.76,0.040381,510.03,0.405742,17.55,0.013961,677.97,0.539343,0.72,0.000573
ascenty-sumare,tratamento,ascenty-sumare,2017,durante,landsat,2.0,1256.64,13967,48.6,0.038663,491.31,0.39085,18.0,0.014319,698.76,0.555882,0.36,0.000286
ascenty-sumare,tratamento,ascenty-sumare,2018,durante,landsat,2.0,1256.64,13967,46.53,0.037016,500.58,0.398224,17.55,0.013961,691.74,0.550297,0.63,0.000501
ascenty-sumare,tratamento,ascenty-sumare,2019,durante,landsat,2.0,1256.64,13967,86.31,0.068662,479.97,0.381829,13.77,0.010954,676.53,0.538197,0.45,0.000358
ascenty-sumare,tratamento,ascenty-sumare,2020,pos,landsat,2.0,1256.64,13967,53.19,0.042314,492.93,0.392139,17.01,0.013532,693.27,0.551514,0.63,0.000501
ascenty-sumare,tratamento,ascenty-sumare,2014,pre,landsat,3.0,2827.43,31429,80.28,0.028381,1204.56,0.425849,74.61,0.026377,1466.01,0.518279,3.15,0.001114
ascenty-sumare,tratamento,ascenty-sumare,2015,pre,landsat,3.0,2827.43,31429,158.31,0.055967,1255.77,0.443953,40.86,0.014445,1370.25,0.484425,3.42,0.001209
ascenty-sumare,tratamento,ascenty-sumare,2016,pre,landsat,3.0,2827.43,31429,117.9,0.041681,1163.61,0.411372,39.87,0.014095,1503.99,0.531706,3.24,0.001145
ascenty-sumare,tratamento,ascenty-sumare,2017,durante,landsat,3.0,2827.43,31429,104.04,0.036781,1180.26,0.417258,40.14,0.014191,1502.1,0.531038,2.07,0.000732
ascenty-sumare,tratamento,ascenty-sumare,2018,durante,landsat,3.0,2827.43,31429,98.19,0.034713,1259.73,0.445353,37.8,0.013363,1431.0,0.505902,1.89,0.000668
ascenty-sumare,tratamento,ascenty-sumare,2019,durante,landsat,3.0,2827.43,31429,191.79,0.067804,1204.2,0.425721,28.89,0.010213,1401.93,0.495625,1.8,0.000636
ascenty-sumare,tratamento,ascenty-sumare,2020,pos,landsat,3.0,2827.43,31429,109.53,0.038722,1119.15,0.395654,53.46,0.0189,1544.67,0.546088,1.8,0.000636
ascenty-sumare,tratamento,ascenty-sumare,2014,pre,landsat,5.0,7853.98,87305,206.19,0.026241,3768.12,0.47956,213.12,0.027123,3647.88,0.464257,22.14,0.002818
ascenty-sumare,tratamento,ascenty-sumare,2015,pre,landsat,5.0,7853.98,87312,375.12,0.047737,3922.56,0.499175,147.96,0.018829,3384.81,0.430743,27.63,0.003516
ascenty-sumare,tratamento,ascenty-sumare,2016,pre,landsat,5.0,7853.98,87312,265.77,0.033821,3706.74,0.471711,152.91,0.019459,3701.25,0.471012,31.41,0.003997
ascenty-sumare,tratamento,ascenty-sumare,2017,durante,landsat,5.0,7853.98,87312,238.95,0.030408,3445.47,0.438462,172.17,0.02191,3972.69,0.505555,28.8,0.003665
ascenty-sumare,tratamento,ascenty-sumare,2018,durante,landsat,5.0,7853.98,87312,252.09,0.03208,3682.71,0.468653,176.67,0.022483,3721.68,0.473612,24.93,0.003173
ascenty-sumare,tratamento,ascenty-sumare,2019,durante,landsat,5.0,7853.98,87311,449.64,0.057221,3708.09,0.471888,138.06,0.017569,3536.28,0.450023,25.92,0.003299
ascenty-sumare,tratamento,ascenty-sumare,2020,pos,landsat,5.0,7853.98,87312,286.38,0.036444,3608.1,0.459158,170.82,0.021738,3772.62,0.480094,20.16,0.002566
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2016,pre,landsat,0.5,78.54,874,0.27,0.003432,24.93,0.316934,0.18,0.002288,52.65,0.669336,0.63,0.008009
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2017,pre,landsat,0.5,78.54,874,0.36,0.004577,22.95,0.291762,0.18,0.002288,54.45,0.69222,0.72,0.009153
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2018,pre,landsat,0.5,78.54,874,0.63,0.008009,25.83,0.328375,0.0,0.0,51.66,0.656751,0.54,0.006865
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2019,durante,landsat,0.5,78.54,874,1.71,0.021739,31.32,0.398169,0.09,0.001144,44.82,0.569794,0.72,0.009153
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2020,durante,landsat,0.5,78.54,874,2.97,0.037757,29.97,0.381007,0.27,0.003432,44.73,0.56865,0.72,0.009153
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2021,pos,landsat,0.5,78.54,874,0.27,0.003432,22.32,0.283753,0.27,0.003432,55.44,0.704805,0.36,0.004577
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2022,pos,landsat,0.5,78.54,874,2.88,0.036613,24.12,0.306636,0.0,0.0,51.21,0.65103,0.45,0.005721
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2016,pre,landsat,1.0,314.16,3489,4.05,0.012898,151.65,0.482946,0.63,0.002006,155.52,0.495271,2.16,0.006879
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2017,pre,landsat,1.0,314.16,3489,2.79,0.008885,148.32,0.472342,0.54,0.00172,160.56,0.511321,1.8,0.005732
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2018,pre,landsat,1.0,314.16,3489,5.22,0.016624,162.18,0.51648,0.45,0.001433,144.09,0.458871,2.07,0.006592
ctrl-ascenty-vinhedo-p02,controle,ascenty-vinhedo,2019,durante,landsat,1.0,314.16,3489,10.89,0.03468,166.95,0.531671,0.18,0.000573,134.1,0.427056,1.89,0.006019
